"x","y","island"
-162.15,5.8917,"PAL"
-162.14,5.892,"PAL"
-162.14,5.8916,"PAL"
-162.14,5.8904,"PAL"
-162.13,5.8882,"PAL"
-162.13,5.8871,"PAL"
-162.13,5.8844,"PAL"
-162.13,5.8815,"PAL"
-162.13,5.8778,"PAL"
-162.13,5.8762,"PAL"
-162.13,5.8721,"PAL"
-162.13,5.8683,"PAL"
-162.13,5.8665,"PAL"
-162.14,5.8672,"PAL"
-162.14,5.869,"PAL"
-162.14,5.8693,"PAL"
-162.14,5.8667,"PAL"
-162.14,5.864,"PAL"
-162.13,5.8619,"PAL"
-175.94,27.754,"PHR"
-175.93,27.756,"PHR"
-175.93,27.758,"PHR"
-175.93,27.759,"PHR"
-175.92,27.76,"PHR"
-175.92,27.761,"PHR"
-175.91,27.763,"PHR"
-175.91,27.764,"PHR"
-175.9,27.766,"PHR"
-175.9,27.768,"PHR"
-175.89,27.771,"PHR"
-175.89,27.774,"PHR"
-175.89,27.777,"PHR"
-175.88,27.78,"PHR"
-175.88,27.783,"PHR"
-175.87,27.785,"PHR"
-175.87,27.787,"PHR"
-175.87,27.79,"PHR"
-175.86,27.79,"PHR"
-175.86,27.788,"PHR"
-175.85,27.787,"PHR"
-175.85,27.786,"PHR"
-175.84,27.785,"PHR"
-175.84,27.783,"PHR"
-175.84,27.785,"PHR"
-175.83,27.785,"PHR"
-175.83,27.785,"PHR"
-175.82,27.785,"PHR"
-175.82,27.784,"PHR"
-175.81,27.781,"PHR"
-175.81,27.78,"PHR"
-175.8,27.78,"PHR"
-175.8,27.78,"PHR"
-175.79,27.781,"PHR"
-175.79,27.783,"PHR"
-175.78,27.784,"PHR"
-175.78,27.786,"PHR"
-175.77,27.787,"PHR"
-175.77,27.791,"PHR"
-175.77,27.793,"PHR"
-175.77,27.796,"PHR"
-175.77,27.794,"PHR"
-175.77,27.796,"PHR"
-175.77,27.8,"PHR"
-175.76,27.803,"PHR"
-175.76,27.806,"PHR"
-175.76,27.81,"PHR"
-175.76,27.814,"PHR"
-175.75,27.817,"PHR"
-175.75,27.821,"PHR"
-175.75,27.825,"PHR"
-175.75,27.829,"PHR"
-175.75,27.832,"PHR"
-175.75,27.834,"PHR"
-175.75,27.838,"PHR"
-175.74,27.842,"PHR"
-175.74,27.846,"PHR"
-175.74,27.85,"PHR"
-175.74,27.854,"PHR"
-175.74,27.858,"PHR"
-175.73,27.862,"PHR"
-175.73,27.866,"PHR"
-175.73,27.87,"PHR"
-175.73,27.874,"PHR"
-175.73,27.878,"PHR"
-175.73,27.883,"PHR"
-175.73,27.887,"PHR"
-175.73,27.891,"PHR"
-175.72,27.895,"PHR"
-175.72,27.899,"PHR"
-175.72,27.904,"PHR"
-175.72,27.908,"PHR"
-175.72,27.912,"PHR"
-175.72,27.917,"PHR"
-175.72,27.921,"PHR"
-175.72,27.926,"PHR"
-175.72,27.93,"PHR"
-175.72,27.934,"PHR"
-175.72,27.938,"PHR"
-175.72,27.942,"PHR"
-175.73,27.945,"PHR"
-175.73,27.943,"PHR"
-175.73,27.946,"PHR"
-175.74,27.948,"PHR"
-175.74,27.95,"PHR"
-175.74,27.953,"PHR"
-175.75,27.956,"PHR"
-175.75,27.96,"PHR"
-175.75,27.958,"PHR"
-175.76,27.959,"PHR"
-175.76,27.961,"PHR"
-175.76,27.964,"PHR"
-175.77,27.964,"PHR"
-175.77,27.963,"PHR"
-175.77,27.965,"PHR"
-175.78,27.965,"PHR"
-175.78,27.965,"PHR"
-175.79,27.965,"PHR"
-175.79,27.964,"PHR"
-175.8,27.964,"PHR"
-175.8,27.963,"PHR"
-175.81,27.962,"PHR"
-175.81,27.961,"PHR"
-175.82,27.96,"PHR"
-175.82,27.958,"PHR"
-175.83,27.957,"PHR"
-175.83,27.956,"PHR"
-175.84,27.954,"PHR"
-175.84,27.953,"PHR"
-175.85,27.95,"PHR"
-175.85,27.948,"PHR"
-175.85,27.946,"PHR"
-175.86,27.943,"PHR"
-175.86,27.941,"PHR"
-175.87,27.938,"PHR"
-175.87,27.936,"PHR"
-175.87,27.933,"PHR"
-175.88,27.93,"PHR"
-175.88,27.927,"PHR"
-175.89,27.924,"PHR"
-175.89,27.921,"PHR"
-175.89,27.918,"PHR"
-175.9,27.916,"PHR"
-175.9,27.913,"PHR"
-175.91,27.911,"PHR"
-175.91,27.909,"PHR"
-175.91,27.906,"PHR"
-175.92,27.904,"PHR"
-175.92,27.902,"PHR"
-175.93,27.901,"PHR"
-175.93,27.899,"PHR"
-175.94,27.896,"PHR"
-175.94,27.894,"PHR"
-175.95,27.893,"PHR"
-175.95,27.889,"PHR"
-175.95,27.886,"PHR"
-175.95,27.882,"PHR"
-175.95,27.878,"PHR"
-175.95,27.875,"PHR"
-175.96,27.874,"PHR"
-175.95,27.872,"PHR"
-175.95,27.87,"PHR"
-175.95,27.867,"PHR"
-175.95,27.865,"PHR"
-175.95,27.865,"PHR"
-175.95,27.865,"PHR"
-175.96,27.864,"PHR"
-175.96,27.865,"PHR"
-175.96,27.868,"PHR"
-175.96,27.869,"PHR"
-175.97,27.865,"PHR"
-175.96,27.862,"PHR"
-175.96,27.859,"PHR"
-175.96,27.857,"PHR"
-175.95,27.857,"PHR"
-175.95,27.858,"PHR"
-175.95,27.861,"PHR"
-175.95,27.861,"PHR"
-175.94,27.86,"PHR"
-175.94,27.861,"PHR"
-175.94,27.861,"PHR"
-175.94,27.86,"PHR"
-175.94,27.86,"PHR"
-175.94,27.857,"PHR"
-175.94,27.86,"PHR"
-175.93,27.858,"PHR"
-175.93,27.855,"PHR"
-175.93,27.857,"PHR"
-175.93,27.854,"PHR"
-175.93,27.854,"PHR"
-175.93,27.854,"PHR"
-175.93,27.853,"PHR"
-175.94,27.851,"PHR"
-175.93,27.849,"PHR"
-175.93,27.848,"PHR"
-175.93,27.85,"PHR"
-175.93,27.847,"PHR"
-175.93,27.843,"PHR"
-175.93,27.842,"PHR"
-175.93,27.84,"PHR"
-175.94,27.839,"PHR"
-175.94,27.838,"PHR"
-175.94,27.836,"PHR"
-175.94,27.839,"PHR"
-175.94,27.838,"PHR"
-175.94,27.836,"PHR"
-175.95,27.834,"PHR"
-175.95,27.835,"PHR"
-175.95,27.833,"PHR"
-175.95,27.832,"PHR"
-175.94,27.831,"PHR"
-175.94,27.829,"PHR"
-175.94,27.83,"PHR"
-175.94,27.829,"PHR"
-175.94,27.827,"PHR"
-175.94,27.825,"PHR"
-175.94,27.821,"PHR"
-175.95,27.82,"PHR"
-175.95,27.822,"PHR"
-175.95,27.823,"PHR"
-175.96,27.823,"PHR"
-175.96,27.822,"PHR"
-175.95,27.82,"PHR"
-175.95,27.818,"PHR"
-175.94,27.815,"PHR"
-175.95,27.814,"PHR"
-175.95,27.812,"PHR"
-175.96,27.814,"PHR"
-175.96,27.813,"PHR"
-175.95,27.81,"PHR"
-175.95,27.811,"PHR"
-175.95,27.808,"PHR"
-175.95,27.808,"PHR"
-175.95,27.807,"PHR"
-175.95,27.806,"PHR"
-175.94,27.806,"PHR"
-175.94,27.804,"PHR"
-175.94,27.803,"PHR"
-175.94,27.804,"PHR"
-175.94,27.801,"PHR"
-175.94,27.8,"PHR"
-175.94,27.798,"PHR"
-175.95,27.8,"PHR"
-175.95,27.802,"PHR"
-175.95,27.804,"PHR"
-175.95,27.804,"PHR"
-175.95,27.807,"PHR"
-175.96,27.808,"PHR"
-175.96,27.81,"PHR"
-175.97,27.813,"PHR"
-175.97,27.814,"PHR"
-175.98,27.815,"PHR"
-175.98,27.814,"PHR"
-175.98,27.817,"PHR"
-175.98,27.818,"PHR"
-175.98,27.821,"PHR"
-175.98,27.822,"PHR"
-175.98,27.82,"PHR"
-175.98,27.82,"PHR"
-175.98,27.822,"PHR"
-175.98,27.825,"PHR"
-175.98,27.825,"PHR"
-175.98,27.823,"PHR"
-175.98,27.825,"PHR"
-175.98,27.827,"PHR"
-175.98,27.831,"PHR"
-175.98,27.829,"PHR"
-175.98,27.829,"PHR"
-175.98,27.832,"PHR"
-175.98,27.832,"PHR"
-175.99,27.831,"PHR"
-175.99,27.834,"PHR"
-175.99,27.831,"PHR"
-175.99,27.826,"PHR"
-176,27.822,"PHR"
-176,27.818,"PHR"
-176,27.813,"PHR"
-175.99,27.81,"PHR"
-175.99,27.809,"PHR"
-176,27.811,"PHR"
-176,27.81,"PHR"
-176,27.805,"PHR"
-176,27.802,"PHR"
-176,27.799,"PHR"
-176,27.797,"PHR"
-176,27.793,"PHR"
-176,27.792,"PHR"
-175.99,27.795,"PHR"
-175.99,27.793,"PHR"
-175.99,27.789,"PHR"
-176,27.785,"PHR"
-175.99,27.782,"PHR"
-175.99,27.778,"PHR"
-175.99,27.774,"PHR"
-175.99,27.771,"PHR"
-175.98,27.768,"PHR"
-175.98,27.765,"PHR"
-175.98,27.761,"PHR"
-175.97,27.758,"PHR"
-175.97,27.755,"PHR"
-175.96,27.756,"PHR"
-175.96,27.754,"PHR"
-175.95,27.753,"PHR"
-175.95,27.752,"PHR"
-168.15,-14.556,"ROS"
-168.15,-14.555,"ROS"
-168.14,-14.553,"ROS"
-168.14,-14.552,"ROS"
-168.14,-14.55,"ROS"
-168.14,-14.548,"ROS"
-168.14,-14.546,"ROS"
-168.14,-14.544,"ROS"
-168.14,-14.541,"ROS"
-168.15,-14.538,"ROS"
-168.15,-14.534,"ROS"
-168.15,-14.531,"ROS"
-168.15,-14.529,"ROS"
-168.15,-14.529,"ROS"
-168.15,-14.53,"ROS"
-168.16,-14.532,"ROS"
-168.16,-14.534,"ROS"
-168.16,-14.534,"ROS"
-168.16,-14.535,"ROS"
-168.16,-14.536,"ROS"
-168.17,-14.537,"ROS"
-168.17,-14.538,"ROS"
-168.17,-14.54,"ROS"
-168.17,-14.544,"ROS"
-168.17,-14.545,"ROS"
-168.17,-14.547,"ROS"
-168.17,-14.549,"ROS"
-168.17,-14.551,"ROS"
-168.17,-14.553,"ROS"
-168.16,-14.556,"ROS"
-168.16,-14.558,"ROS"
-168.16,-14.56,"ROS"
145.18,14.111,"ROT"
145.18,14.112,"ROT"
145.18,14.114,"ROT"
145.18,14.113,"ROT"
145.19,14.112,"ROT"
145.19,14.113,"ROT"
145.19,14.111,"ROT"
145.19,14.112,"ROT"
145.19,14.112,"ROT"
145.19,14.112,"ROT"
145.19,14.111,"ROT"
145.2,14.112,"ROT"
145.2,14.112,"ROT"
145.2,14.112,"ROT"
145.2,14.112,"ROT"
145.21,14.113,"ROT"
145.21,14.113,"ROT"
145.22,14.115,"ROT"
145.22,14.118,"ROT"
145.22,14.122,"ROT"
145.22,14.126,"ROT"
145.23,14.128,"ROT"
145.23,14.13,"ROT"
145.23,14.134,"ROT"
145.23,14.139,"ROT"
145.23,14.142,"ROT"
145.24,14.146,"ROT"
145.24,14.149,"ROT"
145.24,14.151,"ROT"
145.25,14.152,"ROT"
145.25,14.153,"ROT"
145.26,14.153,"ROT"
145.26,14.154,"ROT"
145.27,14.152,"ROT"
145.27,14.151,"ROT"
145.27,14.153,"ROT"
145.28,14.156,"ROT"
145.28,14.158,"ROT"
145.28,14.16,"ROT"
145.28,14.165,"ROT"
145.29,14.168,"ROT"
145.29,14.173,"ROT"
145.29,14.177,"ROT"
145.29,14.181,"ROT"
145.29,14.185,"ROT"
145.29,14.189,"ROT"
145.29,14.193,"ROT"
145.28,14.194,"ROT"
145.28,14.196,"ROT"
145.28,14.198,"ROT"
145.27,14.199,"ROT"
145.27,14.2,"ROT"
145.26,14.202,"ROT"
145.26,14.201,"ROT"
145.25,14.201,"ROT"
145.25,14.202,"ROT"
145.24,14.202,"ROT"
145.24,14.202,"ROT"
145.24,14.201,"ROT"
145.23,14.198,"ROT"
145.23,14.197,"ROT"
145.23,14.195,"ROT"
145.22,14.193,"ROT"
145.22,14.19,"ROT"
145.21,14.188,"ROT"
145.21,14.186,"ROT"
145.21,14.184,"ROT"
145.2,14.185,"ROT"
145.2,14.184,"ROT"
145.2,14.181,"ROT"
145.2,14.179,"ROT"
145.2,14.178,"ROT"
145.2,14.177,"ROT"
145.19,14.178,"ROT"
145.19,14.178,"ROT"
145.19,14.177,"ROT"
145.19,14.176,"ROT"
145.18,14.173,"ROT"
145.18,14.174,"ROT"
145.18,14.173,"ROT"
145.18,14.171,"ROT"
145.18,14.172,"ROT"
145.17,14.171,"ROT"
145.17,14.17,"ROT"
145.17,14.171,"ROT"
145.16,14.171,"ROT"
145.16,14.171,"ROT"
145.16,14.168,"ROT"
145.16,14.165,"ROT"
145.15,14.162,"ROT"
145.15,14.16,"ROT"
145.15,14.157,"ROT"
145.15,14.154,"ROT"
145.14,14.152,"ROT"
145.14,14.15,"ROT"
145.14,14.148,"ROT"
145.14,14.145,"ROT"
145.14,14.143,"ROT"
145.13,14.14,"ROT"
145.13,14.138,"ROT"
145.13,14.134,"ROT"
145.12,14.131,"ROT"
145.12,14.127,"ROT"
145.12,14.123,"ROT"
145.12,14.119,"ROT"
145.12,14.118,"ROT"
145.13,14.119,"ROT"
145.13,14.122,"ROT"
145.13,14.125,"ROT"
145.14,14.129,"ROT"
145.14,14.132,"ROT"
145.14,14.135,"ROT"
145.15,14.137,"ROT"
145.15,14.136,"ROT"
145.15,14.135,"ROT"
145.15,14.134,"ROT"
145.15,14.132,"ROT"
145.16,14.131,"ROT"
145.16,14.129,"ROT"
145.17,14.127,"ROT"
145.17,14.123,"ROT"
145.17,14.119,"ROT"
145.17,14.114,"ROT"
145.17,14.111,"ROT"
145.17,14.109,"ROT"
145.75,15.096,"SAI"
145.75,15.097,"SAI"
145.75,15.099,"SAI"
145.75,15.102,"SAI"
145.75,15.105,"SAI"
145.75,15.106,"SAI"
145.76,15.109,"SAI"
145.76,15.111,"SAI"
145.76,15.114,"SAI"
145.76,15.115,"SAI"
145.76,15.117,"SAI"
145.76,15.12,"SAI"
145.76,15.122,"SAI"
145.76,15.123,"SAI"
145.75,15.124,"SAI"
145.75,15.125,"SAI"
145.75,15.126,"SAI"
145.75,15.127,"SAI"
145.75,15.13,"SAI"
145.75,15.131,"SAI"
145.75,15.133,"SAI"
145.74,15.136,"SAI"
145.74,15.138,"SAI"
145.74,15.14,"SAI"
145.74,15.141,"SAI"
145.74,15.143,"SAI"
145.75,15.144,"SAI"
145.75,15.146,"SAI"
145.75,15.148,"SAI"
145.75,15.148,"SAI"
145.75,15.149,"SAI"
145.75,15.153,"SAI"
145.75,15.156,"SAI"
145.75,15.158,"SAI"
145.76,15.159,"SAI"
145.76,15.16,"SAI"
145.76,15.16,"SAI"
145.77,15.159,"SAI"
145.77,15.156,"SAI"
145.77,15.155,"SAI"
145.77,15.153,"SAI"
145.77,15.151,"SAI"
145.78,15.151,"SAI"
145.78,15.15,"SAI"
145.78,15.15,"SAI"
145.79,15.15,"SAI"
145.79,15.149,"SAI"
145.79,15.151,"SAI"
145.79,15.152,"SAI"
145.79,15.153,"SAI"
145.79,15.154,"SAI"
145.79,15.156,"SAI"
145.79,15.158,"SAI"
145.79,15.161,"SAI"
145.79,15.163,"SAI"
145.8,15.164,"SAI"
145.8,15.166,"SAI"
145.8,15.168,"SAI"
145.8,15.169,"SAI"
145.79,15.17,"SAI"
145.79,15.172,"SAI"
145.79,15.174,"SAI"
145.79,15.175,"SAI"
145.79,15.178,"SAI"
145.79,15.18,"SAI"
145.79,15.181,"SAI"
145.79,15.183,"SAI"
145.78,15.185,"SAI"
145.78,15.186,"SAI"
145.78,15.188,"SAI"
145.78,15.19,"SAI"
145.78,15.191,"SAI"
145.78,15.192,"SAI"
145.78,15.194,"SAI"
145.78,15.195,"SAI"
145.78,15.196,"SAI"
145.78,15.199,"SAI"
145.78,15.201,"SAI"
145.78,15.202,"SAI"
145.78,15.204,"SAI"
145.78,15.205,"SAI"
145.78,15.206,"SAI"
145.78,15.208,"SAI"
145.78,15.208,"SAI"
145.78,15.21,"SAI"
145.78,15.213,"SAI"
145.78,15.216,"SAI"
145.79,15.219,"SAI"
145.79,15.22,"SAI"
145.79,15.222,"SAI"
145.79,15.223,"SAI"
145.79,15.226,"SAI"
145.79,15.227,"SAI"
145.8,15.228,"SAI"
145.8,15.228,"SAI"
145.8,15.231,"SAI"
145.8,15.233,"SAI"
145.8,15.236,"SAI"
145.81,15.236,"SAI"
145.81,15.239,"SAI"
145.81,15.241,"SAI"
145.81,15.244,"SAI"
145.81,15.246,"SAI"
145.81,15.249,"SAI"
145.81,15.25,"SAI"
145.81,15.251,"SAI"
145.81,15.253,"SAI"
145.81,15.254,"SAI"
145.81,15.256,"SAI"
145.81,15.258,"SAI"
145.82,15.259,"SAI"
145.82,15.259,"SAI"
145.82,15.259,"SAI"
145.82,15.259,"SAI"
145.82,15.259,"SAI"
145.83,15.26,"SAI"
145.83,15.262,"SAI"
145.83,15.265,"SAI"
145.83,15.268,"SAI"
145.83,15.27,"SAI"
145.83,15.271,"SAI"
145.83,15.273,"SAI"
145.83,15.275,"SAI"
145.83,15.276,"SAI"
145.83,15.277,"SAI"
145.83,15.278,"SAI"
145.83,15.279,"SAI"
145.82,15.28,"SAI"
145.82,15.282,"SAI"
145.82,15.283,"SAI"
145.82,15.284,"SAI"
145.82,15.286,"SAI"
145.82,15.287,"SAI"
145.82,15.286,"SAI"
145.82,15.287,"SAI"
145.81,15.288,"SAI"
145.81,15.291,"SAI"
145.81,15.291,"SAI"
145.81,15.289,"SAI"
145.81,15.288,"SAI"
145.81,15.286,"SAI"
145.8,15.284,"SAI"
145.8,15.283,"SAI"
145.8,15.282,"SAI"
145.8,15.28,"SAI"
145.8,15.277,"SAI"
145.79,15.276,"SAI"
145.79,15.275,"SAI"
145.79,15.274,"SAI"
145.79,15.272,"SAI"
145.79,15.269,"SAI"
145.78,15.267,"SAI"
145.78,15.265,"SAI"
145.78,15.264,"SAI"
145.78,15.262,"SAI"
145.77,15.261,"SAI"
145.77,15.258,"SAI"
145.77,15.257,"SAI"
145.77,15.256,"SAI"
145.76,15.254,"SAI"
145.76,15.254,"SAI"
145.76,15.254,"SAI"
145.76,15.254,"SAI"
145.75,15.255,"SAI"
145.75,15.255,"SAI"
145.75,15.256,"SAI"
145.74,15.256,"SAI"
145.74,15.256,"SAI"
145.73,15.256,"SAI"
145.73,15.256,"SAI"
145.73,15.256,"SAI"
145.72,15.256,"SAI"
145.72,15.255,"SAI"
145.71,15.252,"SAI"
145.71,15.251,"SAI"
145.71,15.249,"SAI"
145.71,15.246,"SAI"
145.7,15.243,"SAI"
145.7,15.241,"SAI"
145.7,15.238,"SAI"
145.69,15.235,"SAI"
145.69,15.234,"SAI"
145.69,15.231,"SAI"
145.69,15.228,"SAI"
145.69,15.224,"SAI"
145.69,15.222,"SAI"
145.69,15.221,"SAI"
145.69,15.22,"SAI"
145.69,15.219,"SAI"
145.69,15.218,"SAI"
145.69,15.219,"SAI"
145.69,15.218,"SAI"
145.69,15.217,"SAI"
145.69,15.216,"SAI"
145.69,15.216,"SAI"
145.7,15.217,"SAI"
145.7,15.215,"SAI"
145.7,15.215,"SAI"
145.7,15.213,"SAI"
145.7,15.211,"SAI"
145.7,15.209,"SAI"
145.7,15.206,"SAI"
145.7,15.204,"SAI"
145.7,15.202,"SAI"
145.7,15.199,"SAI"
145.7,15.197,"SAI"
145.7,15.194,"SAI"
145.7,15.191,"SAI"
145.7,15.187,"SAI"
145.7,15.184,"SAI"
145.7,15.181,"SAI"
145.7,15.178,"SAI"
145.7,15.175,"SAI"
145.7,15.172,"SAI"
145.69,15.171,"SAI"
145.69,15.168,"SAI"
145.69,15.165,"SAI"
145.69,15.162,"SAI"
145.69,15.16,"SAI"
145.69,15.158,"SAI"
145.69,15.155,"SAI"
145.69,15.152,"SAI"
145.69,15.151,"SAI"
145.69,15.149,"SAI"
145.69,15.145,"SAI"
145.69,15.141,"SAI"
145.69,15.139,"SAI"
145.69,15.137,"SAI"
145.68,15.135,"SAI"
145.68,15.132,"SAI"
145.68,15.131,"SAI"
145.69,15.128,"SAI"
145.69,15.126,"SAI"
145.69,15.123,"SAI"
145.69,15.119,"SAI"
145.69,15.118,"SAI"
145.7,15.115,"SAI"
145.7,15.114,"SAI"
145.7,15.111,"SAI"
145.71,15.108,"SAI"
145.71,15.105,"SAI"
145.71,15.105,"SAI"
145.72,15.106,"SAI"
145.72,15.106,"SAI"
145.72,15.105,"SAI"
145.73,15.105,"SAI"
145.73,15.104,"SAI"
145.74,15.104,"SAI"
145.74,15.103,"SAI"
145.74,15.1,"SAI"
145.74,15.098,"SAI"
145.75,15.094,"SAI"
145.75,15.093,"SAI"
145.75,15.091,"SAI"
145.79,16.695,"SAR"
145.79,16.699,"SAR"
145.79,16.701,"SAR"
145.79,16.704,"SAR"
145.79,16.705,"SAR"
145.79,16.709,"SAR"
145.79,16.713,"SAR"
145.78,16.716,"SAR"
145.78,16.718,"SAR"
145.78,16.718,"SAR"
145.77,16.715,"SAR"
145.77,16.713,"SAR"
145.77,16.71,"SAR"
145.77,16.706,"SAR"
145.77,16.702,"SAR"
145.77,16.7,"SAR"
145.77,16.697,"SAR"
145.78,16.694,"SAR"
145.78,16.692,"SAR"
145.78,16.692,"SAR"
145.78,16.691,"SAR"
-171.07,-11.059,"SWA"
-171.06,-11.056,"SWA"
-171.06,-11.053,"SWA"
-171.07,-11.05,"SWA"
-171.07,-11.048,"SWA"
-171.07,-11.046,"SWA"
-171.07,-11.045,"SWA"
-171.08,-11.046,"SWA"
-171.08,-11.046,"SWA"
-171.08,-11.047,"SWA"
-171.09,-11.047,"SWA"
-171.09,-11.048,"SWA"
-171.09,-11.05,"SWA"
-171.09,-11.053,"SWA"
-171.09,-11.056,"SWA"
-171.09,-11.059,"SWA"
-171.09,-11.061,"SWA"
-171.09,-11.063,"SWA"
-171.09,-11.065,"SWA"
-171.08,-11.067,"SWA"
-171.08,-11.068,"SWA"
-171.08,-11.068,"SWA"
-171.07,-11.066,"SWA"
-171.07,-11.065,"SWA"
145.64,14.924,"TIN"
145.64,14.925,"TIN"
145.65,14.926,"TIN"
145.65,14.928,"TIN"
145.65,14.929,"TIN"
145.65,14.931,"TIN"
145.65,14.933,"TIN"
145.65,14.934,"TIN"
145.65,14.934,"TIN"
145.65,14.936,"TIN"
145.65,14.938,"TIN"
145.65,14.94,"TIN"
145.65,14.942,"TIN"
145.65,14.944,"TIN"
145.66,14.945,"TIN"
145.66,14.947,"TIN"
145.66,14.948,"TIN"
145.66,14.948,"TIN"
145.66,14.947,"TIN"
145.66,14.948,"TIN"
145.66,14.947,"TIN"
145.67,14.949,"TIN"
145.67,14.952,"TIN"
145.66,14.954,"TIN"
145.66,14.958,"TIN"
145.66,14.959,"TIN"
145.66,14.961,"TIN"
145.66,14.964,"TIN"
145.66,14.966,"TIN"
145.66,14.968,"TIN"
145.67,14.971,"TIN"
145.67,14.973,"TIN"
145.66,14.975,"TIN"
145.67,14.978,"TIN"
145.67,14.98,"TIN"
145.67,14.983,"TIN"
145.67,14.985,"TIN"
145.67,14.988,"TIN"
145.67,14.99,"TIN"
145.67,14.993,"TIN"
145.67,14.995,"TIN"
145.67,14.998,"TIN"
145.67,15.002,"TIN"
145.67,15.006,"TIN"
145.67,15.01,"TIN"
145.67,15.014,"TIN"
145.67,15.017,"TIN"
145.66,15.019,"TIN"
145.66,15.02,"TIN"
145.66,15.021,"TIN"
145.66,15.024,"TIN"
145.65,15.027,"TIN"
145.65,15.031,"TIN"
145.65,15.033,"TIN"
145.65,15.037,"TIN"
145.65,15.04,"TIN"
145.65,15.044,"TIN"
145.65,15.048,"TIN"
145.65,15.05,"TIN"
145.66,15.053,"TIN"
145.66,15.056,"TIN"
145.66,15.059,"TIN"
145.66,15.063,"TIN"
145.66,15.067,"TIN"
145.66,15.071,"TIN"
145.66,15.075,"TIN"
145.66,15.079,"TIN"
145.66,15.083,"TIN"
145.66,15.087,"TIN"
145.66,15.09,"TIN"
145.65,15.093,"TIN"
145.65,15.097,"TIN"
145.65,15.098,"TIN"
145.65,15.101,"TIN"
145.64,15.102,"TIN"
145.64,15.099,"TIN"
145.64,15.096,"TIN"
145.63,15.093,"TIN"
145.63,15.09,"TIN"
145.63,15.087,"TIN"
145.63,15.085,"TIN"
145.62,15.083,"TIN"
145.62,15.081,"TIN"
145.62,15.079,"TIN"
145.62,15.076,"TIN"
145.61,15.074,"TIN"
145.61,15.073,"TIN"
145.61,15.07,"TIN"
145.61,15.068,"TIN"
145.61,15.066,"TIN"
145.61,15.064,"TIN"
145.61,15.063,"TIN"
145.6,15.061,"TIN"
145.6,15.06,"TIN"
145.6,15.058,"TIN"
145.6,15.055,"TIN"
145.6,15.053,"TIN"
145.6,15.05,"TIN"
145.6,15.046,"TIN"
145.6,15.043,"TIN"
145.59,15.04,"TIN"
145.59,15.038,"TIN"
145.59,15.035,"TIN"
145.59,15.031,"TIN"
145.59,15.028,"TIN"
145.58,15.025,"TIN"
145.58,15.022,"TIN"
145.58,15.018,"TIN"
145.58,15.014,"TIN"
145.59,15.012,"TIN"
145.59,15.008,"TIN"
145.59,15.004,"TIN"
145.59,15,"TIN"
145.58,14.996,"TIN"
145.59,14.994,"TIN"
145.59,14.991,"TIN"
145.59,14.99,"TIN"
145.6,14.99,"TIN"
145.6,14.99,"TIN"
145.6,14.989,"TIN"
145.6,14.989,"TIN"
145.61,14.986,"TIN"
145.61,14.983,"TIN"
145.61,14.98,"TIN"
145.61,14.976,"TIN"
145.61,14.972,"TIN"
145.61,14.968,"TIN"
145.61,14.965,"TIN"
145.61,14.962,"TIN"
145.62,14.96,"TIN"
145.62,14.959,"TIN"
145.62,14.956,"TIN"
145.62,14.953,"TIN"
145.63,14.951,"TIN"
145.63,14.948,"TIN"
145.63,14.945,"TIN"
145.63,14.941,"TIN"
145.63,14.937,"TIN"
145.63,14.934,"TIN"
145.63,14.93,"TIN"
145.63,14.926,"TIN"
145.63,14.923,"TIN"
145.64,14.922,"TIN"
-170.76,-14.372,"TUT"
-170.76,-14.37,"TUT"
-170.75,-14.369,"TUT"
-170.75,-14.368,"TUT"
-170.75,-14.367,"TUT"
-170.75,-14.365,"TUT"
-170.75,-14.363,"TUT"
-170.75,-14.362,"TUT"
-170.75,-14.361,"TUT"
-170.75,-14.36,"TUT"
-170.75,-14.361,"TUT"
-170.75,-14.362,"TUT"
-170.74,-14.363,"TUT"
-170.74,-14.365,"TUT"
-170.74,-14.366,"TUT"
-170.74,-14.366,"TUT"
-170.74,-14.366,"TUT"
-170.74,-14.365,"TUT"
-170.74,-14.365,"TUT"
-170.74,-14.367,"TUT"
-170.74,-14.364,"TUT"
-170.74,-14.364,"TUT"
-170.74,-14.362,"TUT"
-170.74,-14.361,"TUT"
-170.74,-14.36,"TUT"
-170.74,-14.359,"TUT"
-170.73,-14.358,"TUT"
-170.73,-14.357,"TUT"
-170.73,-14.357,"TUT"
-170.73,-14.355,"TUT"
-170.73,-14.354,"TUT"
-170.73,-14.352,"TUT"
-170.73,-14.351,"TUT"
-170.73,-14.349,"TUT"
-170.72,-14.348,"TUT"
-170.72,-14.349,"TUT"
-170.72,-14.348,"TUT"
-170.72,-14.347,"TUT"
-170.72,-14.346,"TUT"
-170.72,-14.346,"TUT"
-170.72,-14.344,"TUT"
-170.72,-14.342,"TUT"
-170.72,-14.34,"TUT"
-170.72,-14.338,"TUT"
-170.71,-14.338,"TUT"
-170.71,-14.337,"TUT"
-170.71,-14.337,"TUT"
-170.71,-14.337,"TUT"
-170.7,-14.336,"TUT"
-170.7,-14.334,"TUT"
-170.7,-14.333,"TUT"
-170.7,-14.331,"TUT"
-170.69,-14.328,"TUT"
-170.69,-14.325,"TUT"
-170.7,-14.325,"TUT"
-170.7,-14.322,"TUT"
-170.7,-14.32,"TUT"
-170.69,-14.318,"TUT"
-170.69,-14.314,"TUT"
